Name,Product_Id__c,Location_Id__c,Forecast_Date__c,Forecast_Qty__c,Revenue_Amount__c,Customer_Id__c,Channel__c,Category__c,Sub_Category__c,Region__c,Country__c,Currency_Code__c,UOM__c,Period_Type__c,Fiscal_Period__c
FC-Q-00-017752,HPE-PROD-0187,LOC-119,2025-04-01,1629.17,719507.68,CUST-45130,DISTRIBUTOR,NETWORKING,FLEXFABRIC,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017753,HPE-PROD-0497,LOC-016,2025-04-01,2278.4,427182.41,CUST-57643,PARTNER,SERVER,APOLLO,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017754,HPE-PROD-0488,LOC-152,2025-04-01,1789.01,407022.49,CUST-14160,ONLINE,COMPUTE,SYNERGY,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017755,HPE-PROD-0012,LOC-066,2025-04-01,1363.96,173164.57,CUST-21657,PARTNER,NETWORKING,FLEXFABRIC,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017756,HPE-PROD-0358,LOC-161,2025-04-01,3624.45,1072691.41,CUST-10600,VAR,AI,AI_CLUSTER,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017757,HPE-PROD-0318,LOC-022,2025-04-01,1129.7,384335.97,CUST-32549,DISTRIBUTOR,SERVER,PROLIANT,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017758,HPE-PROD-0176,LOC-197,2025-04-01,1829.25,521459.46,CUST-50913,PARTNER,COMPUTE,SYNERGY,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017759,HPE-PROD-0303,LOC-030,2025-04-01,449.71,148145.94,CUST-42515,DISTRIBUTOR,NETWORKING,ARUBA,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017760,HPE-PROD-0359,LOC-156,2025-04-01,4346.4,1896916.98,CUST-54026,PARTNER,STORAGE,NIMBLE,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017761,HPE-PROD-0379,LOC-120,2025-04-01,335.74,115961.5,CUST-16016,ONLINE,NETWORKING,FLEXFABRIC,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017762,HPE-PROD-0339,LOC-018,2025-04-01,1871.51,417545.98,CUST-17747,PARTNER,SUPERCOMPUTING,CRAY_EX,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017763,HPE-PROD-0040,LOC-088,2025-04-01,3514.27,448763.84,CUST-59596,DIRECT,COMPUTE,BLADESYSTEM,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017764,HPE-PROD-0123,LOC-092,2025-04-01,2545.45,1162047.69,CUST-24685,DISTRIBUTOR,STORAGE,NIMBLE,EMEA,UK,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017765,HPE-PROD-0119,LOC-034,2025-04-01,3652.71,1201381.5,CUST-15586,DIRECT,COMPUTE,SYNERGY,EMEA,DE,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017766,HPE-PROD-0123,LOC-179,2025-04-01,1791.5,221576.97,CUST-26077,PARTNER,STORAGE,NIMBLE,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017767,HPE-PROD-0313,LOC-184,2025-04-01,952.19,434843.0,CUST-56140,DISTRIBUTOR,NETWORKING,FLEXFABRIC,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017768,HPE-PROD-0332,LOC-195,2025-04-01,624.05,171683.2,CUST-17494,VAR,PRIVATE_CLOUD,GREENLAKE,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017769,HPE-PROD-0041,LOC-191,2025-04-01,103.74,19154.67,CUST-42640,VAR,AI,AI_FACTORY,EMEA,UK,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017770,HPE-PROD-0266,LOC-194,2025-04-01,951.95,80773.54,CUST-34196,DISTRIBUTOR,NETWORKING,FLEXFABRIC,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017771,HPE-PROD-0019,LOC-050,2025-04-01,1536.9,162501.32,CUST-28332,ONLINE,SERVER,PROLIANT,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017772,HPE-PROD-0380,LOC-141,2025-04-01,2420.86,155394.98,CUST-56641,VAR,MISC,FLEXFABRIC,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017773,HPE-PROD-0161,LOC-174,2025-04-01,4459.21,305186.38,CUST-14325,PARTNER,NETWORKING,ARUBA,APJ,AU,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017774,HPE-PROD-0061,LOC-101,2025-04-01,1496.38,563043.01,CUST-54387,PARTNER,PRIVATE_CLOUD,GREENLAKE,APJ,AU,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017775,HPE-PROD-0044,LOC-199,2025-04-01,3073.08,1385856.91,CUST-51465,PARTNER,AI,AI_FACTORY,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017776,HPE-PROD-0362,LOC-147,2025-04-01,4132.76,1561917.78,CUST-15892,DIRECT,AI,AI_FACTORY,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017777,HPE-PROD-0279,LOC-049,2025-04-01,1825.11,563138.18,CUST-53578,VAR,COMPUTE,BLADESYSTEM,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017778,HPE-PROD-0103,LOC-119,2025-04-01,507.58,137120.19,CUST-39938,DIRECT,SERVER,APOLLO,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017779,HPE-PROD-0194,LOC-064,2025-04-01,3272.74,1575730.13,CUST-32437,ONLINE,STORAGE,NIMBLE,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017780,HPE-PROD-0342,LOC-068,2025-04-01,1147.05,263216.07,CUST-38556,DIRECT,AI,AI_FACTORY,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017781,HPE-PROD-0194,LOC-023,2025-04-01,3112.36,315981.28,CUST-41913,PARTNER,UNKNOWN,APOLLO,EMEA,FR,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017782,HPE-PROD-0015,LOC-188,2025-04-01,1914.33,302325.48,CUST-16536,DIRECT,SERVER,APOLLO,EMEA,UK,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017783,HPE-PROD-0105,LOC-067,2025-04-01,2314.63,161656.26,CUST-48081,VAR,NETWORKING,ARUBA,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017784,HPE-PROD-0157,LOC-152,2025-04-01,3104.43,284591.73,CUST-40636,ONLINE,SUPERCOMPUTING,CRAY_EX,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017785,HPE-PROD-0350,LOC-019,2025-04-01,982.72,190072.25,CUST-52149,PARTNER,STORAGE,NIMBLE,APJ,SG,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017786,HPE-PROD-0097,LOC-186,2025-04-01,1139.62,565234.05,CUST-19592,DISTRIBUTOR,SUPERCOMPUTING,CRAY_EX,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017787,HPE-PROD-0429,LOC-027,2025-04-01,4542.16,2066054.23,CUST-59219,ONLINE,NETWORKING,ARUBA,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017788,HPE-PROD-0181,LOC-183,2025-04-01,361.62,131832.33,CUST-32292,PARTNER,NETWORKING,FLEXFABRIC,APJ,JP,ZZZ,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017789,HPE-PROD-0366,LOC-130,2025-04-01,873.04,188872.62,CUST-50033,ONLINE,AI,AI_CLUSTER,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017790,HPE-PROD-0197,LOC-136,2025-04-01,1070.75,175184.51,CUST-45508,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017791,HPE-PROD-0147,LOC-051,2025-04-01,4427.8,1642157.72,CUST-46919,DIRECT,COMPUTE,SYNERGY,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017792,HPE-PROD-0156,LOC-140,2025-04-01,738.3,128471.71,CUST-12960,ONLINE,STORAGE,NIMBLE,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017793,HPE-PROD-0277,LOC-162,2025-04-01,2667.81,647092.03,CUST-48932,PARTNER,COMPUTE,SYNERGY,EMEA,UK,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017794,HPE-PROD-0273,LOC-041,2025-04-01,654.73,95767.99,CUST-27425,ONLINE,PRIVATE_CLOUD,GREENLAKE,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017795,HPE-PROD-0422,LOC-029,2025-04-01,1422.99,399833.72,CUST-42393,ONLINE,PRIVATE_CLOUD,GREENLAKE,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017796,HPE-PROD-0483,LOC-194,2025-04-01,745.73,276074.42,CUST-22778,VAR,STORAGE,NIMBLE,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017797,HPE-PROD-0348,LOC-023,2025-04-01,4892.35,1751195.17,CUST-34556,ONLINE,SERVER,APOLLO,EMEA,FR,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017798,HPE-PROD-0356,LOC-200,2025-04-01,4193.04,1465288.92,CUST-51157,DISTRIBUTOR,SUPERCOMPUTING,CRAY_XD,EMEA,UK,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017799,HPE-PROD-0028,LOC-192,2025-04-01,829.66,323047.73,CUST-48313,VAR,AI,AI_CLUSTER,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017800,HPE-PROD-0313,LOC-088,2025-04-01,568.45,189030.19,CUST-25129,DISTRIBUTOR,SUPERCOMPUTING,CRAY_XD,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017801,HPE-PROD-0109,LOC-173,2025-04-01,4453.74,1672817.45,CUST-36235,VAR,AI,AI_FACTORY,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017802,HPE-PROD-0261,LOC-124,2025-04-01,982.16,100477.27,CUST-51040,DIRECT,SUPERCOMPUTING,CRAY_XD,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017803,HPE-PROD-0255,LOC-063,2025-04-01,1979.91,154942.55,CUST-30836,DISTRIBUTOR,NETWORKING,ARUBA,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017804,,LOC-113,2025-04-01,3002.42,985977.2,CUST-41279,DISTRIBUTOR,AI,AI_FACTORY,EMEA,FR,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017805,HPE-PROD-0373,LOC-030,2025-04-01,1072.04,249295.45,CUST-41488,DIRECT,COMPUTE,BLADESYSTEM,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017806,HPE-PROD-0465,LOC-151,2025-04-01,2949.24,1304126.94,CUST-13125,VAR,SUPERCOMPUTING,CRAY_EX,EMEA,DE,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017807,HPE-PROD-0354,LOC-153,2025-04-01,1951.18,582563.65,CUST-30459,ONLINE,COMPUTE,SYNERGY,APJ,AU,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017808,HPE-PROD-0416,LOC-181,2025-04-01,2737.97,734752.86,CUST-42048,DIRECT,NETWORKING,ARUBA,EMEA,FR,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017809,HPE-PROD-0269,LOC-155,2025-04-01,3465.74,1122650.86,CUST-59654,VAR,COMPUTE,BLADESYSTEM,APJ,SG,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017810,HPE-PROD-0394,LOC-081,2025-04-01,3751.21,928654.54,CUST-48325,DIRECT,COMPUTE,BLADESYSTEM,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017811,HPE-PROD-0374,LOC-144,2025-04-01,1648.64,732661.63,CUST-37794,VAR,SUPERCOMPUTING,CRAY_XD,APJ,SG,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017812,HPE-PROD-0194,LOC-118,2025-04-01,268.69,26150.31,CUST-14626,DIRECT,SUPERCOMPUTING,CRAY_EX,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017813,HPE-PROD-0451,LOC-174,2025-04-01,2862.11,498169.84,CUST-12726,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,APJ,SG,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017814,HPE-PROD-0438,LOC-093,2025-04-01,4018.28,1044543.72,CUST-57583,DIRECT,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017815,HPE-PROD-0488,LOC-139,2025-04-01,917.58,161405.75,CUST-49231,ONLINE,SUPERCOMPUTING,CRAY_XD,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017816,HPE-PROD-0360,LOC-132,2025-04-01,369.49,155998.02,CUST-33296,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017817,HPE-PROD-0167,LOC-060,2025-04-01,539.94,100196.78,CUST-56470,VAR,STORAGE,PRIMERA,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017818,HPE-PROD-0119,LOC-068,2025-04-01,1896.08,527357.87,CUST-29297,PARTNER,PRIVATE_CLOUD,GREENLAKE,EMEA,FR,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017819,HPE-PROD-0040,LOC-107,2025-04-01,3095.8,321129.64,CUST-22822,VAR,STORAGE,PRIMERA,EMEA,FR,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017820,HPE-PROD-0443,LOC-109,2025-04-01,642.77,96343.51,CUST-46941,VAR,NETWORKING,FLEXFABRIC,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017821,HPE-PROD-0091,LOC-080,2025-04-01,3453.81,1501238.08,CUST-10206,ONLINE,COMPUTE,SYNERGY,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017822,HPE-PROD-0170,LOC-107,2025-04-01,268.11,51875.32,CUST-12527,DISTRIBUTOR,AI,AI_FACTORY,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017823,HPE-PROD-0458,LOC-173,2025-04-01,4609.71,687742.53,CUST-19142,PARTNER,AI,AI_FACTORY,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017824,HPE-PROD-0419,LOC-118,2025-04-01,1800.01,465598.5,CUST-20964,PARTNER,COMPUTE,BLADESYSTEM,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017825,HPE-PROD-0488,LOC-025,2025-04-01,1588.47,114134.19,CUST-38077,VAR,NETWORKING,ARUBA,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017826,HPE-PROD-0422,LOC-197,2025-04-01,3753.86,776654.49,CUST-57735,DISTRIBUTOR,AI,AI_FACTORY,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017827,HPE-PROD-0433,LOC-139,2025-04-01,3879.13,1632825.56,CUST-14955,ONLINE,STORAGE,PRIMERA,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017828,HPE-PROD-0406,LOC-185,2025-04-01,3489.44,1274607.37,CUST-37584,ONLINE,SUPERCOMPUTING,CRAY_XD,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017829,HPE-PROD-0206,LOC-180,2025-04-01,4168.65,1151608.47,CUST-37982,PARTNER,SERVER,APOLLO,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017830,HPE-PROD-0350,LOC-196,2025-04-01,3917.04,1143533.36,CUST-19097,VAR,SUPERCOMPUTING,CRAY_EX,EMEA,DE,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017831,HPE-PROD-0221,LOC-026,2025-04-01,2618.55,754904.32,CUST-35237,ONLINE,AI,AI_CLUSTER,APJ,AU,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017832,HPE-PROD-0006,LOC-069,2025-04-01,3418.0,342860.73,CUST-46217,PARTNER,AI,AI_CLUSTER,EMEA,UK,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017833,HPE-PROD-0354,LOC-079,2025-04-01,2392.28,807156.17,CUST-21807,DISTRIBUTOR,STORAGE,PRIMERA,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017834,HPE-PROD-0252,LOC-198,2025-04-01,1972.06,653064.39,CUST-47872,ONLINE,SUPERCOMPUTING,CRAY_EX,APJ,AU,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017835,HPE-PROD-0321,LOC-092,2025-04-01,3299.57,1277562.91,CUST-47698,VAR,STORAGE,NIMBLE,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017836,HPE-PROD-0371,LOC-059,2025-04-01,4497.15,1026350.59,CUST-59500,VAR,COMPUTE,BLADESYSTEM,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017837,HPE-PROD-0114,LOC-154,2025-04-01,3192.31,914451.27,CUST-42793,DISTRIBUTOR,SERVER,APOLLO,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017838,HPE-PROD-0031,LOC-124,2025-04-01,3387.7,1167459.92,CUST-59865,VAR,COMPUTE,SYNERGY,EMEA,UK,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017839,HPE-PROD-0390,LOC-069,2025-04-01,3247.08,1220084.16,CUST-18199,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017840,HPE-PROD-0280,LOC-136,2025-04-01,3314.44,651765.62,CUST-56326,DIRECT,COMPUTE,SYNERGY,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017841,HPE-PROD-0320,LOC-111,2025-04-01,885.67,194359.83,CUST-25238,VAR,AI,AI_CLUSTER,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017842,HPE-PROD-0296,LOC-079,2025-04-01,2880.57,1228227.29,CUST-42351,VAR,STORAGE,PRIMERA,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017843,HPE-PROD-0169,LOC-098,2025-04-01,2496.39,578037.11,CUST-58023,DISTRIBUTOR,COMPUTE,SYNERGY,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017844,HPE-PROD-0303,LOC-195,2025-04-01,3090.35,1368525.8,CUST-39050,DIRECT,SERVER,PROLIANT,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017845,HPE-PROD-0032,LOC-101,2025-04-01,4590.32,1970746.76,CUST-52948,DIRECT,PRIVATE_CLOUD,GREENLAKE,APJ,AU,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017846,HPE-PROD-0269,LOC-027,2025-04-01,2152.08,460927.84,CUST-24368,DIRECT,NETWORKING,FLEXFABRIC,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017847,HPE-PROD-0413,LOC-114,2025-04-01,1009.44,111426.12,CUST-25346,VAR,SERVER,PROLIANT,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017848,HPE-PROD-0347,LOC-081,2025-04-01,3406.68,1037971.24,CUST-42580,VAR,NETWORKING,FLEXFABRIC,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017849,HPE-PROD-0020,LOC-070,2025-04-01,1512.7,430342.43,CUST-34771,DISTRIBUTOR,COMPUTE,BLADESYSTEM,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017850,HPE-PROD-0045,LOC-127,2025-04-01,1410.79,80031.79,CUST-26330,DISTRIBUTOR,SUPERCOMPUTING,CRAY_XD,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017851,HPE-PROD-0013,LOC-192,2025-04-01,2708.26,1194313.73,CUST-28412,ONLINE,PRIVATE_CLOUD,GREENLAKE,APJ,SG,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017852,HPE-PROD-0450,LOC-104,2025-04-01,1022.44,440274.13,CUST-53949,ONLINE,COMPUTE,BLADESYSTEM,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017853,HPE-PROD-0210,LOC-177,2025-04-01,4715.66,376067.97,CUST-17460,ONLINE,NETWORKING,FLEXFABRIC,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017854,HPE-PROD-0065,LOC-094,2025-04-01,3862.05,580877.02,CUST-46353,VAR,AI,AI_FACTORY,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017855,HPE-PROD-0366,LOC-174,2025-04-01,2129.93,1043699.27,CUST-41893,PARTNER,STORAGE,NIMBLE,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017856,HPE-PROD-0048,LOC-137,2025-04-01,2396.08,1073901.29,CUST-16576,VAR,AI,AI_FACTORY,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017857,HPE-PROD-0182,LOC-093,2025-04-01,3699.05,994742.09,CUST-27621,VAR,NETWORKING,FLEXFABRIC,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017858,HPE-PROD-0435,LOC-115,2025-04-01,1634.13,278596.59,CUST-29506,ONLINE,NETWORKING,ARUBA,NORTH_AMERICA,US,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017859,HPE-PROD-0371,LOC-186,2025-04-01,1118.34,138722.04,CUST-50445,DIRECT,STORAGE,NIMBLE,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017860,HPE-PROD-0017,LOC-136,2025-04-01,2748.43,562123.14,CUST-16649,VAR,COMPUTE,SYNERGY,APJ,AU,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017861,HPE-PROD-0432,LOC-061,2025-04-01,2824.42,922951.51,CUST-34602,DIRECT,COMPUTE,BLADESYSTEM,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017862,HPE-PROD-0002,LOC-045,2025-04-01,525.93,102491.96,CUST-55884,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017863,HPE-PROD-0469,LOC-171,2025-04-01,892.08,111765.33,CUST-20909,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017864,HPE-PROD-0367,LOC-147,2025-04-01,2109.98,720863.37,CUST-24172,DISTRIBUTOR,COMPUTE,SYNERGY,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017865,HPE-PROD-0342,LOC-152,2025-04-01,1317.19,380695.29,CUST-40048,PARTNER,PRIVATE_CLOUD,GREENLAKE,APJ,SG,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017866,HPE-PROD-0220,LOC-052,2025-04-01,2723.86,289319.68,CUST-38948,ONLINE,PRIVATE_CLOUD,GREENLAKE,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017867,HPE-PROD-0300,LOC-082,2025-04-01,1538.64,748270.96,CUST-22693,DIRECT,COMPUTE,BLADESYSTEM,EMEA,DE,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017868,HPE-PROD-0088,LOC-128,2025-04-01,716.61,293761.63,CUST-43900,VAR,PRIVATE_CLOUD,GREENLAKE,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017869,HPE-PROD-0340,LOC-018,2025-04-01,2647.0,1299153.69,CUST-31037,PARTNER,STORAGE,PRIMERA,NORTH_AMERICA,US,ZZZ,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017870,HPE-PROD-0363,LOC-195,2025-04-01,4831.42,1746556.59,CUST-12395,VAR,HARDWARE,PRIMERA,LATAM,BR,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017871,HPE-PROD-0371,LOC-010,2025-04-01,817.31,157663.65,CUST-27381,VAR,AI,AI_FACTORY,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017872,HPE-PROD-0034,LOC-035,2025-04-01,2198.54,137799.79,CUST-46657,PARTNER,NETWORKING,ARUBA,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017873,HPE-PROD-0246,LOC-117,2025-04-01,4304.12,1987430.35,CUST-43523,PARTNER,SERVER,PROLIANT,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017874,HPE-PROD-0077,LOC-152,2025-04-01,855.85,265439.06,CUST-46248,VAR,COMPUTE,BLADESYSTEM,APJ,IN,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017875,HPE-PROD-0230,LOC-158,2025-04-01,4718.57,1190301.38,CUST-49763,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,EMEA,NL,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017876,HPE-PROD-0498,LOC-120,2025-04-01,782.82,211803.07,CUST-50580,DISTRIBUTOR,COMPUTE,SYNERGY,APJ,JP,SGD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017877,HPE-PROD-0162,LOC-104,2025-04-01,1801.31,758371.52,CUST-25687,DIRECT,SERVER,APOLLO,LATAM,MX,BRL,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017878,HPE-PROD-0059,LOC-144,2025-04-01,1459.09,477436.29,CUST-51634,VAR,NETWORKING,FLEXFABRIC,NORTH_AMERICA,CA,USD,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017879,HPE-PROD-0128,LOC-024,2025-04-01,4868.04,573834.65,CUST-11354,PARTNER,STORAGE,NIMBLE,EMEA,DE,EUR,UNIT,QUARTERLY,2025-Q2
FC-Q-00-017880,HPE-PROD-0334,LOC-064,2025-04-01,1172.03,433918.84,CUST-26998,PARTNER,STORAGE,NIMBLE,EMEA,DE,EUR,UNIT,QUARTERLY,2025-Q2
