Name,Product_Id__c,Location_Id__c,Forecast_Date__c,Forecast_Qty__c,Revenue_Amount__c,Customer_Id__c,Channel__c,Category__c,Sub_Category__c,Region__c,Country__c,Currency_Code__c,UOM__c,Period_Type__c,Fiscal_Period__c
FC-M-000515,HPE-PROD-2161,LOC-113,2026-10-01,4651.75,105160.31,CUST-74409,DIRECT,COMPUTE,EDGELINE,EUROPE,DE,GBP,UNIT,MONTHLY,2026-M10
FC-M-000516,HPE-PROD-7046,LOC-913,2026-11-01,3545.08,411997.84,CUST-44840,DIRECT,PRIVATE_CLOUD,COMPOSABLE,LATIN_AMERICA,BR,GBP,UNIT,MONTHLY,2026-M11
FC-M-000517,HPE-PROD-9511,LOC-199,2025-12-01,515.11,116277.98,CUST-60506,PARTNER,SERVER,PROLIANT,EUROPE,FR,INR,UNIT,MONTHLY,2025-M12
FC-M-000518,HPE-PROD-7802,LOC-864,2026-01-01,536.52,319673.53,CUST-56918,ONLINE,SUPERCOMPUTING,CRAY_XD,EUROPE,NL,USD,UNIT,MONTHLY,2026-M01
FC-M-000519,HPE-PROD-7579,LOC-616,2026-02-01,1694.19,79930.05,CUST-88632,ONLINE,STORAGE,3PAR,EUROPE,GB,INR,UNIT,MONTHLY,2026-M02
FC-M-000520,HPE-PROD-7755,LOC-882,2026-03-01,3169.87,413251.33,CUST-52395,PARTNER,COMPUTE,SIMPLIVITY,ASIA_PACIFIC,JP,JPY,UNIT,MONTHLY,2026-M03
FC-M-000521,HPE-PROD-5162,LOC-468,2026-04-01,4808.64,224302.39,CUST-62047,DIRECT,AI,INFERENCE,MIDDLE_EAST,AE,GBP,UNIT,MONTHLY,2026-M04
FC-M-000522,HPE-PROD-9480,LOC-238,2026-05-01,4967.13,151618.99,CUST-49365,PARTNER,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2026-M05
FC-M-000523,HPE-PROD-9376,LOC-669,2026-06-01,2857.63,286234.3,CUST-22358,DIRECT,AI,DEEP_LEARNING,ASIA_PACIFIC,SG,EUR,UNIT,MONTHLY,2026-M06
FC-M-000524,HPE-PROD-7014,LOC-696,2026-07-01,1256.79,128865.68,CUST-49361,DIRECT,STORAGE,ALLETRA,ASIA_PACIFIC,AU,INR,UNIT,MONTHLY,2026-M07
FC-M-000525,HPE-PROD-6319,LOC-911,2026-08-01,2417.84,244649.92,CUST-85527,DIRECT,STORAGE,ALLETRA,NORTH_AMERICA,MX,GBP,UNIT,MONTHLY,2026-M08
FC-M-000526,HPE-PROD-7251,LOC-180,2026-09-01,3902.81,461013.88,CUST-53829,DISTRIBUTOR,SERVER,APOLLO,MIDDLE_EAST,SA,USD,UNIT,MONTHLY,2026-M09
FC-M-000527,HPE-PROD-1187,LOC-749,2026-10-01,3889.32,191860.99,CUST-49948,DIRECT,AI,DEEP_LEARNING,EUROPE,FR,GBP,UNIT,MONTHLY,2026-M10
FC-M-000528,HPE-PROD-3509,LOC-151,2026-11-01,3371.44,498686.28,CUST-68407,DIRECT,PRIVATE_CLOUD,GREENLAKE,EUROPE,NL,GBP,UNIT,MONTHLY,2026-M11
FC-M-000529,HPE-PROD-3425,LOC-235,2025-12-01,1687.48,238451.47,CUST-16463,ONLINE,AI,DEEP_LEARNING,LATIN_AMERICA,BR,JPY,UNIT,MONTHLY,2025-M12
FC-M-000530,HPE-PROD-3136,LOC-880,2026-01-01,683.01,280088.79,CUST-73944,ONLINE,PRIVATE_CLOUD,COMPOSABLE,LATIN_AMERICA,CL,EUR,UNIT,MONTHLY,2026-M01
FC-M-000531,HPE-PROD-9589,LOC-352,2026-02-01,1219.15,133862.29,CUST-66369,DISTRIBUTOR,PRIVATE_CLOUD,COMPOSABLE,MIDDLE_EAST,IL,USD,UNIT,MONTHLY,2026-M02
FC-M-000532,HPE-PROD-7939,LOC-474,2026-03-01,1748.06,161048.44,CUST-87840,DIRECT,SERVER,APOLLO,LATIN_AMERICA,BR,GBP,UNIT,MONTHLY,2026-M03
FC-M-000533,HPE-PROD-3389,LOC-551,2026-04-01,233.94,409267.79,CUST-36173,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,LATIN_AMERICA,CL,USD,UNIT,MONTHLY,2026-M04
FC-M-000534,HPE-PROD-4982,LOC-735,2026-05-01,4634.38,434507.42,CUST-47707,DIRECT,SERVER,APOLLO,NORTH_AMERICA,MX,USD,UNIT,MONTHLY,2026-M05
FC-M-000535,HPE-PROD-8719,LOC-123,2026-06-01,1666.06,370266.48,CUST-37770,PARTNER,COMPUTE,SIMPLIVITY,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M06
FC-M-000536,HPE-PROD-3315,LOC-811,2026-07-01,3496.79,10175.87,CUST-86415,DIRECT,PRIVATE_CLOUD,ONEVIEW,LATIN_AMERICA,BR,USD,UNIT,MONTHLY,2026-M07
FC-M-000537,HPE-PROD-5444,LOC-154,2026-08-01,2330.15,472643.06,CUST-18729,ONLINE,COMPUTE,SIMPLIVITY,EUROPE,GB,GBP,UNIT,MONTHLY,2026-M08
FC-M-000538,HPE-PROD-1312,LOC-399,2026-09-01,4338.38,325056.16,CUST-40299,ONLINE,AI,INFERENCE,NORTH_AMERICA,MX,USD,UNIT,MONTHLY,2026-M09
FC-M-000539,HPE-PROD-9709,LOC-190,2026-10-01,940.22,250824.76,CUST-70029,DIRECT,COMPUTE,BLADESYSTEM,LATIN_AMERICA,BR,INR,UNIT,MONTHLY,2026-M10
FC-M-000540,HPE-PROD-9027,LOC-502,2026-11-01,3724.51,10167.74,CUST-99694,DISTRIBUTOR,COMPUTE,EDGELINE,ASIA_PACIFIC,SG,EUR,UNIT,MONTHLY,2026-M11
FC-M-000541,HPE-PROD-2015,LOC-740,2025-12-01,1295.82,194198.12,CUST-13862,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,ASIA_PACIFIC,JP,GBP,UNIT,MONTHLY,2025-M12
FC-M-000542,HPE-PROD-2438,LOC-847,2026-01-01,1917.21,480342.24,CUST-90274,PARTNER,NETWORKING,FLEXFABRIC,EUROPE,FR,INR,UNIT,MONTHLY,2026-M01
FC-M-000543,HPE-PROD-6118,LOC-719,2026-02-01,1653.13,271574.64,CUST-37100,PARTNER,STORAGE,ALLETRA,LATIN_AMERICA,CL,EUR,UNIT,MONTHLY,2026-M02
FC-M-000544,HPE-PROD-6062,LOC-805,2026-03-01,3528.63,262378.94,CUST-27727,ONLINE,AI,MACHINE_LEARNING,EUROPE,FR,GBP,UNIT,MONTHLY,2026-M03
FC-M-000545,HPE-PROD-9732,LOC-836,2026-04-01,600.75,159481.2,CUST-29073,DIRECT,SERVER,APOLLO,MIDDLE_EAST,SA,JPY,UNIT,MONTHLY,2026-M04
FC-M-000546,HPE-PROD-5485,LOC-255,2026-05-01,3897.75,54278.94,CUST-34215,DIRECT,COMPUTE,SIMPLIVITY,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M05
FC-M-000547,HPE-PROD-4783,LOC-710,2026-06-01,1168.59,344001.56,CUST-57089,DIRECT,PRIVATE_CLOUD,COMPOSABLE,MIDDLE_EAST,SA,EUR,UNIT,MONTHLY,2026-M06
FC-M-000548,HPE-PROD-8680,LOC-829,2026-07-01,3251.35,92804.26,CUST-60785,ONLINE,PRIVATE_CLOUD,ONEVIEW,MIDDLE_EAST,AE,EUR,UNIT,MONTHLY,2026-M07
FC-M-000549,HPE-PROD-1528,LOC-518,2026-08-01,3825.05,8492.12,CUST-45370,ONLINE,STORAGE,NIMBLE,EUROPE,FR,EUR,UNIT,MONTHLY,2026-M08
FC-M-000550,HPE-PROD-8197,LOC-987,2026-09-01,3089.13,344243.49,CUST-69971,PARTNER,SERVER,APOLLO,EUROPE,NL,USD,UNIT,MONTHLY,2026-M09
FC-M-000551,HPE-PROD-6126,LOC-503,2026-10-01,3061.41,371491.46,CUST-87831,DIRECT,PRIVATE_CLOUD,COMPOSABLE,LATIN_AMERICA,BR,JPY,UNIT,MONTHLY,2026-M10
FC-M-000552,HPE-PROD-5025,LOC-631,2026-11-01,2693.97,491931.49,CUST-15144,ONLINE,NETWORKING,COMWARE,NORTH_AMERICA,MX,USD,UNIT,MONTHLY,2026-M11
FC-M-000553,HPE-PROD-8201,LOC-507,2025-12-01,4423.14,387064.83,CUST-47475,ONLINE,STORAGE,NIMBLE,ASIA_PACIFIC,AU,GBP,UNIT,MONTHLY,2025-M12
FC-M-000554,HPE-PROD-9470,LOC-245,2026-01-01,2323.26,323404.65,CUST-21854,DIRECT,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,MX,INR,UNIT,MONTHLY,2026-M01
FC-M-000555,HPE-PROD-7775,LOC-431,2026-02-01,2259.92,90260.41,CUST-87373,PARTNER,STORAGE,3PAR,LATIN_AMERICA,BR,GBP,UNIT,MONTHLY,2026-M02
FC-M-000556,HPE-PROD-3024,LOC-193,2026-03-01,579.68,225249.81,CUST-57571,DIRECT,COMPUTE,SIMPLIVITY,EUROPE,NL,INR,UNIT,MONTHLY,2026-M03
FC-M-000557,HPE-PROD-7204,LOC-663,2026-04-01,1909.23,384361.9,CUST-53934,PARTNER,PRIVATE_CLOUD,GREENLAKE,EUROPE,FR,EUR,UNIT,MONTHLY,2026-M04
FC-M-000558,HPE-PROD-7874,LOC-415,2026-05-01,1554.5,384546.58,CUST-68491,DISTRIBUTOR,AI,INFERENCE,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2026-M05
FC-M-000559,HPE-PROD-1057,LOC-737,2026-06-01,3829.33,7091.67,CUST-75225,ONLINE,STORAGE,ALLETRA,EUROPE,DE,INR,UNIT,MONTHLY,2026-M06
FC-M-000560,HPE-PROD-4553,LOC-702,2026-07-01,3300.76,227415.5,CUST-67917,DIRECT,NETWORKING,COMWARE,EUROPE,DE,EUR,UNIT,MONTHLY,2026-M07
FC-M-000561,HPE-PROD-4401,LOC-150,2026-08-01,932.35,28476.91,CUST-55746,DIRECT,PRIVATE_CLOUD,GREENLAKE,ASIA_PACIFIC,IN,INR,UNIT,MONTHLY,2026-M08
FC-M-000562,HPE-PROD-5889,LOC-439,2026-09-01,4602.72,25466.65,CUST-64651,PARTNER,AI,MACHINE_LEARNING,MIDDLE_EAST,IL,GBP,UNIT,MONTHLY,2026-M09
FC-M-000563,HPE-PROD-3906,LOC-566,2026-10-01,3749.18,180734.14,CUST-14697,DIRECT,PRIVATE_CLOUD,ONEVIEW,MIDDLE_EAST,SA,GBP,UNIT,MONTHLY,2026-M10
FC-M-000564,HPE-PROD-8001,LOC-963,2026-11-01,2756.85,147123.52,CUST-27635,DIRECT,NETWORKING,COMWARE,NORTH_AMERICA,CA,GBP,UNIT,MONTHLY,2026-M11
FC-M-000565,HPE-PROD-9595,LOC-314,2025-12-01,3482.19,306414.82,CUST-24326,DIRECT,PRIVATE_CLOUD,ONEVIEW,LATIN_AMERICA,CL,INR,UNIT,MONTHLY,2025-M12
FC-M-000566,HPE-PROD-7996,LOC-723,2026-01-01,4240.51,130570.36,CUST-85385,DISTRIBUTOR,AI,MACHINE_LEARNING,ASIA_PACIFIC,AU,INR,UNIT,MONTHLY,2026-M01
FC-M-000567,HPE-PROD-9069,LOC-927,2026-02-01,907.74,305093.47,CUST-48074,PARTNER,SUPERCOMPUTING,CRAY_EX,LATIN_AMERICA,BR,USD,UNIT,MONTHLY,2026-M02
FC-M-000568,HPE-PROD-4396,LOC-918,2026-03-01,3080.39,207901.41,CUST-15962,DISTRIBUTOR,NETWORKING,FLEXFABRIC,NORTH_AMERICA,MX,EUR,UNIT,MONTHLY,2026-M03
FC-M-000569,HPE-PROD-5614,LOC-360,2026-04-01,3953.08,154578.5,CUST-76412,DISTRIBUTOR,SERVER,PROLIANT,EUROPE,DE,GBP,UNIT,MONTHLY,2026-M04
FC-M-000570,HPE-PROD-1477,LOC-952,2026-05-01,886.39,165926.9,CUST-54294,ONLINE,COMPUTE,EDGELINE,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2026-M05
FC-M-000571,HPE-PROD-8546,LOC-985,2026-06-01,2689.47,168219.72,CUST-64257,DIRECT,NETWORKING,COMWARE,EUROPE,GB,INR,UNIT,MONTHLY,2026-M06
FC-M-000572,HPE-PROD-9779,LOC-119,2026-07-01,1049.23,343061.16,CUST-56346,DIRECT,SUPERCOMPUTING,CRAY_EX,ASIA_PACIFIC,SG,USD,UNIT,MONTHLY,2026-M07
FC-M-000573,HPE-PROD-9753,LOC-962,2026-08-01,838.19,303238.86,CUST-34560,DIRECT,COMPUTE,EDGELINE,LATIN_AMERICA,CL,GBP,UNIT,MONTHLY,2026-M08
FC-M-000574,HPE-PROD-5448,LOC-523,2026-09-01,443.12,438647.32,CUST-58704,ONLINE,SUPERCOMPUTING,CRAY_CS,NORTH_AMERICA,US,INR,UNIT,MONTHLY,2026-M09
FC-M-000575,HPE-PROD-2838,LOC-483,2026-10-01,3926.87,389117.41,CUST-22137,ONLINE,COMPUTE,SIMPLIVITY,EUROPE,DE,JPY,UNIT,MONTHLY,2026-M10
FC-M-000576,HPE-PROD-4116,LOC-448,2026-11-01,4618.95,366488.09,CUST-78632,DISTRIBUTOR,PRIVATE_CLOUD,ONEVIEW,EUROPE,FR,USD,UNIT,MONTHLY,2026-M11
FC-M-000577,HPE-PROD-3174,LOC-310,2025-12-01,3625.61,230224.84,CUST-78464,DIRECT,AI,MACHINE_LEARNING,MIDDLE_EAST,SA,USD,UNIT,MONTHLY,2025-M12
FC-M-000578,HPE-PROD-2426,LOC-441,2026-01-01,2339.71,24023.75,CUST-78233,DISTRIBUTOR,SUPERCOMPUTING,CRAY_EX,MIDDLE_EAST,IL,GBP,UNIT,MONTHLY,2026-M01
FC-M-000579,HPE-PROD-6257,LOC-305,2026-02-01,970.8,139048.12,CUST-51831,ONLINE,SUPERCOMPUTING,CRAY_XD,EUROPE,DE,GBP,UNIT,MONTHLY,2026-M02
FC-M-000580,HPE-PROD-5483,LOC-217,2026-03-01,86.13,311849.54,CUST-77378,DIRECT,STORAGE,NIMBLE,EUROPE,GB,INR,UNIT,MONTHLY,2026-M03
FC-M-000581,HPE-PROD-3319,LOC-821,2026-04-01,4021.97,287467.39,CUST-32449,DIRECT,COMPUTE,EDGELINE,ASIA_PACIFIC,SG,INR,UNIT,MONTHLY,2026-M04
FC-M-000582,HPE-PROD-3131,LOC-129,2026-05-01,2358.97,338072.47,CUST-23884,ONLINE,NETWORKING,ARUBA,NORTH_AMERICA,US,JPY,UNIT,MONTHLY,2026-M05
FC-M-000583,HPE-PROD-8304,LOC-731,2026-06-01,1784.57,166833.72,CUST-35971,DIRECT,NETWORKING,FLEXFABRIC,EUROPE,FR,USD,UNIT,MONTHLY,2026-M06
FC-M-000584,HPE-PROD-2593,LOC-566,2026-07-01,1558.85,322564.89,CUST-71000,ONLINE,AI,MACHINE_LEARNING,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2026-M07
FC-M-000585,HPE-PROD-5227,LOC-472,2026-08-01,1966.46,350107.7,CUST-97186,DISTRIBUTOR,AI,DEEP_LEARNING,MIDDLE_EAST,SA,JPY,UNIT,MONTHLY,2026-M08
FC-M-000586,HPE-PROD-8787,LOC-215,2026-09-01,1763.69,231159.6,CUST-32387,DISTRIBUTOR,SERVER,APOLLO,NORTH_AMERICA,MX,INR,UNIT,MONTHLY,2026-M09
FC-M-000587,HPE-PROD-2686,LOC-515,2026-10-01,4089.59,398582.13,CUST-52712,DIRECT,STORAGE,3PAR,MIDDLE_EAST,IL,JPY,UNIT,MONTHLY,2026-M10
FC-M-000588,HPE-PROD-7773,LOC-344,2026-11-01,3108.17,274426.56,CUST-73225,ONLINE,NETWORKING,ARUBA,MIDDLE_EAST,SA,EUR,UNIT,MONTHLY,2026-M11
FC-M-000589,HPE-PROD-8063,LOC-903,2025-12-01,4901.22,284038.39,CUST-54852,PARTNER,AI,MACHINE_LEARNING,MIDDLE_EAST,IL,USD,UNIT,MONTHLY,2025-M12
FC-M-000590,HPE-PROD-8972,LOC-217,2026-01-01,2964.89,231991.31,CUST-82756,DIRECT,SUPERCOMPUTING,CRAY_CS,MIDDLE_EAST,AE,GBP,UNIT,MONTHLY,2026-M01
FC-M-000591,HPE-PROD-2781,LOC-801,2026-02-01,4072.19,385900.35,CUST-59664,DISTRIBUTOR,NETWORKING,FLEXFABRIC,NORTH_AMERICA,MX,USD,UNIT,MONTHLY,2026-M02
FC-M-000592,HPE-PROD-3276,LOC-694,2026-03-01,4517.25,318430.28,CUST-10024,PARTNER,SERVER,SYNERGY,EUROPE,FR,JPY,UNIT,MONTHLY,2026-M03
FC-M-000593,HPE-PROD-7389,LOC-730,2026-04-01,2893.88,98637.64,CUST-99327,DISTRIBUTOR,PRIVATE_CLOUD,ONEVIEW,ASIA_PACIFIC,SG,JPY,UNIT,MONTHLY,2026-M04
FC-M-000594,HPE-PROD-2462,LOC-696,2026-05-01,50.52,493224.4,CUST-62978,PARTNER,SUPERCOMPUTING,CRAY_CS,ASIA_PACIFIC,IN,GBP,UNIT,MONTHLY,2026-M05
FC-M-000595,HPE-PROD-1013,LOC-820,2026-06-01,2804.55,489369.42,CUST-24378,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,US,JPY,UNIT,MONTHLY,2026-M06
FC-M-000596,HPE-PROD-7459,LOC-740,2026-07-01,1597.46,192012.02,CUST-60012,ONLINE,SUPERCOMPUTING,CRAY_XD,MIDDLE_EAST,AE,EUR,UNIT,MONTHLY,2026-M07
FC-M-000597,HPE-PROD-4083,LOC-668,2026-08-01,1929.13,462316.54,CUST-64687,PARTNER,NETWORKING,FLEXFABRIC,EUROPE,FR,EUR,UNIT,MONTHLY,2026-M08
FC-M-000598,HPE-PROD-1257,LOC-247,2026-09-01,3609.48,243863.97,CUST-67243,PARTNER,SERVER,PROLIANT,NORTH_AMERICA,US,JPY,UNIT,MONTHLY,2026-M09
FC-M-000599,HPE-PROD-7974,LOC-738,2026-10-01,907.19,255198.04,CUST-82358,ONLINE,AI,DEEP_LEARNING,LATIN_AMERICA,AR,EUR,UNIT,MONTHLY,2026-M10
FC-M-000600,HPE-PROD-1121,LOC-691,2026-11-01,2495.8,365725.78,CUST-75762,DISTRIBUTOR,STORAGE,3PAR,LATIN_AMERICA,CL,INR,UNIT,MONTHLY,2026-M11
FC-M-000601,HPE-PROD-1620,LOC-681,2025-12-01,2421.51,184920.72,CUST-86056,ONLINE,COMPUTE,SIMPLIVITY,NORTH_AMERICA,US,EUR,UNIT,MONTHLY,2025-M12
FC-M-000602,HPE-PROD-5578,LOC-576,2026-01-01,2589.58,262155.04,CUST-89963,DIRECT,SUPERCOMPUTING,CRAY_EX,MIDDLE_EAST,SA,USD,UNIT,MONTHLY,2026-M01
FC-M-000603,HPE-PROD-6119,LOC-727,2026-02-01,273.34,172429.54,CUST-11413,ONLINE,SUPERCOMPUTING,CRAY_CS,MIDDLE_EAST,IL,JPY,UNIT,MONTHLY,2026-M02
FC-M-000604,HPE-PROD-7897,LOC-461,2026-03-01,4803.3,399313.39,CUST-47907,PARTNER,PRIVATE_CLOUD,GREENLAKE,ASIA_PACIFIC,SG,INR,UNIT,MONTHLY,2026-M03
FC-M-000605,HPE-PROD-8752,LOC-692,2026-04-01,853.71,26758.32,CUST-48240,DIRECT,COMPUTE,EDGELINE,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2026-M04
FC-M-000606,HPE-PROD-2259,LOC-971,2026-05-01,3920.98,126773.44,CUST-90713,DISTRIBUTOR,STORAGE,3PAR,MIDDLE_EAST,SA,USD,UNIT,MONTHLY,2026-M05
FC-M-000607,HPE-PROD-3860,LOC-705,2026-06-01,3697.45,329918.66,CUST-58466,PARTNER,SUPERCOMPUTING,CRAY_CS,NORTH_AMERICA,MX,EUR,UNIT,MONTHLY,2026-M06
FC-M-000608,HPE-PROD-9640,LOC-982,2026-07-01,175.12,492051.76,CUST-29014,PARTNER,NETWORKING,FLEXFABRIC,EUROPE,NL,JPY,UNIT,MONTHLY,2026-M07
FC-M-000609,HPE-PROD-3740,LOC-315,2026-08-01,2893.01,421074.68,CUST-17120,DISTRIBUTOR,STORAGE,NIMBLE,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2026-M08
FC-M-000610,HPE-PROD-8802,LOC-408,2026-09-01,2386.57,474177.64,CUST-79798,PARTNER,NETWORKING,FLEXFABRIC,LATIN_AMERICA,CL,JPY,UNIT,MONTHLY,2026-M09
FC-M-000611,HPE-PROD-3378,LOC-643,2026-10-01,4352.69,6919.66,CUST-68827,ONLINE,NETWORKING,COMWARE,ASIA_PACIFIC,SG,INR,UNIT,MONTHLY,2026-M10
FC-M-000612,HPE-PROD-2595,LOC-644,2026-11-01,3190.75,478135.64,CUST-66595,DISTRIBUTOR,SUPERCOMPUTING,CRAY_CS,NORTH_AMERICA,CA,GBP,UNIT,MONTHLY,2026-M11
FC-M-000613,HPE-PROD-5183,LOC-770,2025-12-01,2925.04,231093.19,CUST-98511,PARTNER,AI,INFERENCE,NORTH_AMERICA,MX,INR,UNIT,MONTHLY,2025-M12
FC-M-000614,HPE-PROD-9518,LOC-445,2026-01-01,3391.81,496614.21,CUST-51060,DIRECT,AI,INFERENCE,EUROPE,DE,USD,UNIT,MONTHLY,2026-M01
FC-M-000615,HPE-PROD-2600,LOC-637,2026-02-01,528.5,223525.16,CUST-38759,DISTRIBUTOR,SERVER,APOLLO,LATIN_AMERICA,BR,USD,UNIT,MONTHLY,2026-M02
FC-M-000616,HPE-PROD-2506,LOC-158,2026-03-01,4693.14,328646.15,CUST-38419,DIRECT,SERVER,SYNERGY,MIDDLE_EAST,AE,USD,UNIT,MONTHLY,2026-M03
FC-M-000617,HPE-PROD-3128,LOC-484,2026-04-01,3285.41,450048.71,CUST-84195,PARTNER,AI,MACHINE_LEARNING,MIDDLE_EAST,IL,EUR,UNIT,MONTHLY,2026-M04
FC-M-000618,HPE-PROD-8650,LOC-776,2026-05-01,4681.55,319751.47,CUST-46226,ONLINE,COMPUTE,SIMPLIVITY,ASIA_PACIFIC,SG,GBP,UNIT,MONTHLY,2026-M05
FC-M-000619,HPE-PROD-5543,LOC-895,2026-06-01,321.31,194906.62,CUST-17872,DISTRIBUTOR,STORAGE,3PAR,NORTH_AMERICA,US,JPY,UNIT,MONTHLY,2026-M06
FC-M-000620,HPE-PROD-4287,LOC-724,2026-07-01,1969.25,323096.11,CUST-24212,PARTNER,SERVER,SYNERGY,LATIN_AMERICA,AR,EUR,UNIT,MONTHLY,2026-M07
FC-M-000621,HPE-PROD-8234,LOC-832,2026-08-01,1302.39,18395.59,CUST-19229,DISTRIBUTOR,PRIVATE_CLOUD,ONEVIEW,NORTH_AMERICA,US,JPY,UNIT,MONTHLY,2026-M08
FC-M-000622,HPE-PROD-1619,LOC-780,2026-09-01,1958.51,76652.13,CUST-53231,ONLINE,STORAGE,ALLETRA,NORTH_AMERICA,US,INR,UNIT,MONTHLY,2026-M09
FC-M-000623,HPE-PROD-8833,LOC-546,2026-10-01,2025.52,364155.94,CUST-19188,PARTNER,SUPERCOMPUTING,CRAY_EX,LATIN_AMERICA,AR,JPY,UNIT,MONTHLY,2026-M10
FC-M-000624,HPE-PROD-9770,LOC-467,2026-11-01,1673.86,152111.21,CUST-17234,DIRECT,SERVER,APOLLO,MIDDLE_EAST,IL,GBP,UNIT,MONTHLY,2026-M11
FC-M-000625,HPE-PROD-5750,LOC-763,2025-12-01,1023.57,277683.26,CUST-60353,PARTNER,SERVER,APOLLO,LATIN_AMERICA,CL,JPY,UNIT,MONTHLY,2025-M12
FC-M-000626,HPE-PROD-8970,LOC-186,2026-01-01,4427.22,219553.89,CUST-34833,PARTNER,SERVER,PROLIANT,ASIA_PACIFIC,JP,USD,UNIT,MONTHLY,2026-M01
FC-M-000627,HPE-PROD-4907,LOC-600,2026-02-01,1949.95,396576.85,CUST-94332,DISTRIBUTOR,SUPERCOMPUTING,CRAY_CS,MIDDLE_EAST,IL,JPY,UNIT,MONTHLY,2026-M02
FC-M-000628,HPE-PROD-6558,LOC-157,2026-03-01,1695.22,360784.98,CUST-63150,DIRECT,SERVER,PROLIANT,NORTH_AMERICA,MX,INR,UNIT,MONTHLY,2026-M03
FC-M-000629,HPE-PROD-3440,LOC-858,2026-04-01,2900.94,462483.09,CUST-14833,PARTNER,NETWORKING,FLEXFABRIC,MIDDLE_EAST,IL,USD,UNIT,MONTHLY,2026-M04
FC-M-000630,HPE-PROD-1750,LOC-348,2026-05-01,3509.47,66138.33,CUST-32577,DIRECT,NETWORKING,FLEXFABRIC,MIDDLE_EAST,AE,JPY,UNIT,MONTHLY,2026-M05
FC-M-000631,HPE-PROD-2047,LOC-937,2026-06-01,4089.18,57975.66,CUST-87984,PARTNER,PRIVATE_CLOUD,GREENLAKE,EUROPE,FR,JPY,UNIT,MONTHLY,2026-M06
FC-M-000632,HPE-PROD-6312,LOC-223,2026-07-01,4879.51,288407.54,CUST-28000,DISTRIBUTOR,COMPUTE,BLADESYSTEM,LATIN_AMERICA,BR,INR,UNIT,MONTHLY,2026-M07
FC-M-000633,HPE-PROD-2035,LOC-223,2026-08-01,1376.73,379017.49,CUST-32026,DISTRIBUTOR,STORAGE,ALLETRA,ASIA_PACIFIC,JP,JPY,UNIT,MONTHLY,2026-M08
FC-M-000634,HPE-PROD-1666,LOC-236,2026-09-01,508.84,423835.99,CUST-90273,ONLINE,STORAGE,NIMBLE,MIDDLE_EAST,AE,JPY,UNIT,MONTHLY,2026-M09
FC-M-000635,HPE-PROD-1118,LOC-283,2026-10-01,4631.42,353663.88,CUST-87821,DISTRIBUTOR,SERVER,APOLLO,NORTH_AMERICA,MX,JPY,UNIT,MONTHLY,2026-M10
FC-M-000636,HPE-PROD-4377,LOC-246,2026-11-01,3202.73,262020.35,CUST-64005,PARTNER,SUPERCOMPUTING,CRAY_EX,EUROPE,DE,INR,UNIT,MONTHLY,2026-M11
FC-M-000637,HPE-PROD-2442,LOC-742,2025-12-01,4134.15,151298.68,CUST-64891,DIRECT,STORAGE,ALLETRA,LATIN_AMERICA,BR,EUR,UNIT,MONTHLY,2025-M12
FC-M-000638,HPE-PROD-2567,LOC-733,2026-01-01,1815.89,380802.99,CUST-80742,PARTNER,SERVER,APOLLO,MIDDLE_EAST,IL,EUR,UNIT,MONTHLY,2026-M01
FC-M-000639,HPE-PROD-4173,LOC-215,2026-02-01,3985.1,342936.63,CUST-72182,ONLINE,COMPUTE,BLADESYSTEM,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2026-M02
FC-M-000640,HPE-PROD-5670,LOC-314,2026-03-01,2179.01,167813.02,CUST-69394,DIRECT,SERVER,PROLIANT,ASIA_PACIFIC,IN,INR,UNIT,MONTHLY,2026-M03
FC-M-000641,HPE-PROD-1476,LOC-596,2026-04-01,2579.37,36358.89,CUST-40841,ONLINE,STORAGE,ALLETRA,EUROPE,GB,JPY,UNIT,MONTHLY,2026-M04
FC-M-000642,HPE-PROD-4769,LOC-897,2026-05-01,559.56,114663.25,CUST-41079,ONLINE,STORAGE,NIMBLE,ASIA_PACIFIC,AU,EUR,UNIT,MONTHLY,2026-M05
FC-M-000643,HPE-PROD-8936,LOC-155,2026-06-01,4453.54,73325.69,CUST-89879,ONLINE,SERVER,PROLIANT,LATIN_AMERICA,AR,GBP,UNIT,MONTHLY,2026-M06
FC-M-000644,HPE-PROD-4181,LOC-747,2026-07-01,1799.37,135577.57,CUST-54025,PARTNER,STORAGE,NIMBLE,LATIN_AMERICA,CL,INR,UNIT,MONTHLY,2026-M07
