Name,Product_Id__c,Location_Id__c,Forecast_Date__c,Forecast_Qty__c,Revenue_Amount__c,Customer_Id__c,Channel__c,Category__c,Sub_Category__c,Region__c,Country__c,Currency_Code__c,UOM__c,Period_Type__c,Fiscal_Period__c
FC-M-02-004287,HPE-PROD-0265,LOC-059,2025-06-01,2727.23,192748.91,CUST-27833,DIRECT,AI,AI_CLUSTER,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004288,HPE-PROD-0011,LOC-100,2025-06-01,3849.82,1596831.32,CUST-40215,VAR,COMPUTE,BLADESYSTEM,LATAM,BR,ZZZ,UNIT,MONTHLY,2025-M06
FC-M-02-004289,HPE-PROD-0422,LOC-188,2025-06-01,2470.04,960981.55,CUST-53044,VAR,SUPERCOMPUTING,CRAY_XD,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004290,HPE-PROD-0131,LOC-137,2025-06-01,1256.22,288167.89,CUST-37769,DISTRIBUTOR,SERVER,APOLLO,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004291,HPE-PROD-0032,LOC-132,2025-06-01,2665.47,484072.78,CUST-28033,DIRECT,STORAGE,NIMBLE,EMEA,FR,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004292,HPE-PROD-0325,LOC-110,2025-06-01,1617.69,83199.41,CUST-20622,ONLINE,NETWORKING,FLEXFABRIC,EMEA,DE,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004293,HPE-PROD-0014,LOC-063,2025-06-01,3713.85,210509.89,CUST-46400,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004294,HPE-PROD-0215,LOC-097,2025-06-01,1765.52,612554.75,CUST-30457,PARTNER,STORAGE,PRIMERA,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004295,HPE-PROD-0198,LOC-109,2025-06-01,4663.89,260245.22,CUST-31451,DIRECT,PRIVATE_CLOUD,GREENLAKE,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004296,HPE-PROD-0187,LOC-033,2025-06-01,2115.33,461696.92,CUST-10741,VAR,PRIVATE_CLOUD,GREENLAKE,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004297,HPE-PROD-0265,LOC-046,2025-06-01,1043.11,507459.51,CUST-37164,VAR,COMPUTE,BLADESYSTEM,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004298,HPE-PROD-0406,LOC-119,2025-06-01,3960.74,1863092.52,CUST-24333,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004299,HPE-PROD-0045,LOC-092,2025-06-01,2188.09,1016929.79,CUST-34432,ONLINE,PRIVATE_CLOUD,GREENLAKE,EMEA,FR,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004300,HPE-PROD-0186,LOC-067,2025-06-01,4128.72,438094.53,CUST-26103,VAR,PRIVATE_CLOUD,GREENLAKE,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004301,HPE-PROD-0201,LOC-094,2025-06-01,1449.81,504991.73,CUST-56730,ONLINE,PRIVATE_CLOUD,GREENLAKE,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004302,HPE-PROD-0058,LOC-043,2025-06-01,3662.41,1431475.98,CUST-56581,ONLINE,COMPUTE,BLADESYSTEM,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004303,HPE-PROD-0047,LOC-187,2025-06-01,4786.4,1828201.42,CUST-36445,DISTRIBUTOR,STORAGE,NIMBLE,APJ,IN,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004304,HPE-PROD-0307,LOC-164,2025-06-01,1660.49,815759.08,CUST-52432,DIRECT,SUPERCOMPUTING,CRAY_XD,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004305,HPE-PROD-0340,LOC-017,2025-06-01,1870.99,755625.94,CUST-13253,PARTNER,SUPERCOMPUTING,CRAY_XD,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004306,HPE-PROD-0207,LOC-060,2025-06-01,4586.91,1560766.42,CUST-50903,VAR,PRIVATE_CLOUD,GREENLAKE,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004307,HPE-PROD-0025,LOC-084,2025-06-01,1377.11,672550.07,CUST-55447,ONLINE,AI,AI_CLUSTER,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004308,HPE-PROD-0188,LOC-114,2025-06-01,2119.2,258655.95,CUST-32760,DIRECT,STORAGE,NIMBLE,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004309,HPE-PROD-0234,LOC-139,2025-06-01,3221.66,1405492.74,CUST-12318,PARTNER,SERVER,APOLLO,EMEA,FR,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004310,HPE-PROD-0387,LOC-144,2025-06-01,2192.39,690253.06,CUST-30051,VAR,AI,AI_FACTORY,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004311,HPE-PROD-0045,LOC-061,2025-06-01,2807.48,429956.57,CUST-12802,DIRECT,STORAGE,PRIMERA,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004312,HPE-PROD-0445,LOC-049,2025-06-01,4463.57,930629.66,CUST-45644,DIRECT,AI,AI_CLUSTER,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004313,HPE-PROD-0205,LOC-012,2025-06-01,2081.72,986859.4,CUST-49512,ONLINE,PRIVATE_CLOUD,GREENLAKE,APJ,SG,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004314,HPE-PROD-0446,LOC-178,2025-06-01,4458.1,1340196.73,CUST-22334,DIRECT,COMPUTE,BLADESYSTEM,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004315,HPE-PROD-0372,LOC-078,2025-06-01,3135.77,335838.76,CUST-11777,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004316,HPE-PROD-0310,LOC-021,2025-06-01,3967.51,1528790.86,CUST-13800,PARTNER,NETWORKING,ARUBA,EMEA,DE,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004317,HPE-PROD-0246,LOC-185,2025-06-01,4609.75,1922454.38,CUST-54979,VAR,STORAGE,NIMBLE,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004318,HPE-PROD-0122,LOC-015,2025-06-01,4480.24,755822.87,CUST-11744,DISTRIBUTOR,COMPUTE,BLADESYSTEM,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004319,HPE-PROD-0029,LOC-140,2025-06-01,424.91,150286.29,CUST-25525,DIRECT,NETWORKING,FLEXFABRIC,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004320,HPE-PROD-0070,LOC-135,2025-06-01,3393.55,576724.25,CUST-11102,VAR,SUPERCOMPUTING,CRAY_EX,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004321,HPE-PROD-0112,LOC-163,2025-06-01,804.64,334975.49,CUST-56447,DIRECT,COMPUTE,BLADESYSTEM,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004322,HPE-PROD-0156,LOC-086,2025-06-01,1391.19,544860.47,CUST-53967,DISTRIBUTOR,STORAGE,NIMBLE,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004323,HPE-PROD-0351,LOC-124,2025-06-01,4070.44,803189.92,CUST-43147,PARTNER,SUPERCOMPUTING,CRAY_XD,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004324,HPE-PROD-0483,LOC-023,2025-06-01,3258.51,1244502.33,CUST-51068,DIRECT,AI,AI_FACTORY,EMEA,DE,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004325,HPE-PROD-0473,LOC-119,2025-06-01,1545.65,750711.2,CUST-13395,PARTNER,NETWORKING,ARUBA,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004326,HPE-PROD-0442,LOC-056,2025-06-01,3286.67,1028217.83,CUST-16024,ONLINE,PRIVATE_CLOUD,GREENLAKE,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004327,HPE-PROD-0253,LOC-173,2025-06-01,4449.05,722112.23,CUST-54093,PARTNER,AI,AI_CLUSTER,NORTH_AMERICA,CA,ZZZ,UNIT,MONTHLY,2025-M06
FC-M-02-004328,HPE-PROD-0466,LOC-062,2025-06-01,4349.53,789078.04,CUST-18556,ONLINE,NETWORKING,FLEXFABRIC,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004329,HPE-PROD-0322,LOC-009,2025-06-01,1969.15,561454.75,CUST-13891,PARTNER,STORAGE,PRIMERA,EMEA,DE,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004330,HPE-PROD-0288,LOC-095,2025-06-01,994.81,336900.32,CUST-46611,ONLINE,SUPERCOMPUTING,CRAY_EX,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004331,HPE-PROD-0084,LOC-150,2025-06-01,2922.72,676464.09,CUST-52175,ONLINE,SUPERCOMPUTING,CRAY_EX,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004332,HPE-PROD-0447,LOC-164,2025-06-01,4340.0,348407.56,CUST-49267,VAR,STORAGE,NIMBLE,EMEA,FR,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004333,HPE-PROD-0043,LOC-162,2025-06-01,2529.59,775186.4,CUST-27286,PARTNER,SUPERCOMPUTING,CRAY_XD,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004334,HPE-PROD-0134,LOC-081,2025-06-01,2281.74,843223.77,CUST-35959,VAR,AI,AI_CLUSTER,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004335,HPE-PROD-0342,LOC-021,2025-06-01,2979.64,723006.93,CUST-59183,ONLINE,COMPUTE,BLADESYSTEM,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004336,HPE-PROD-0348,LOC-070,2025-06-01,175.34,40014.42,CUST-43741,PARTNER,NETWORKING,FLEXFABRIC,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004337,HPE-PROD-0354,LOC-112,2025-06-01,2982.84,417739.93,CUST-48721,ONLINE,AI,AI_CLUSTER,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004338,HPE-PROD-0329,LOC-021,2025-06-01,3956.8,1535376.55,CUST-48992,ONLINE,SERVER,PROLIANT,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004339,HPE-PROD-0195,LOC-073,2025-06-01,556.98,240923.92,CUST-44177,DISTRIBUTOR,SUPERCOMPUTING,CRAY_XD,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004340,HPE-PROD-0360,LOC-010,2025-06-01,463.37,149005.88,CUST-31464,PARTNER,AI,AI_FACTORY,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004341,HPE-PROD-0200,LOC-176,2025-06-01,4703.53,387291.27,CUST-56371,ONLINE,PRIVATE_CLOUD,GREENLAKE,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004342,HPE-PROD-0427,LOC-068,2025-06-01,1506.66,716408.58,CUST-16363,PARTNER,STORAGE,NIMBLE,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004343,HPE-PROD-0456,LOC-022,2025-06-01,4295.51,1281028.81,CUST-15159,ONLINE,COMPUTE,SYNERGY,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004344,HPE-PROD-0188,LOC-030,2025-06-01,1432.43,489998.13,CUST-21626,DIRECT,STORAGE,PRIMERA,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004345,HPE-PROD-0267,LOC-071,2025-06-01,455.63,96557.66,CUST-59318,PARTNER,SERVER,PROLIANT,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004346,HPE-PROD-0316,LOC-181,2025-06-01,3354.31,227954.7,CUST-49967,DIRECT,AI,AI_FACTORY,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004347,HPE-PROD-0059,LOC-040,2025-06-01,2960.85,777411.31,CUST-41957,VAR,NETWORKING,FLEXFABRIC,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004348,HPE-PROD-0312,LOC-140,2025-06-01,4373.96,408572.14,CUST-24391,ONLINE,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004349,HPE-PROD-0482,LOC-145,2025-06-01,4253.89,1088423.22,CUST-49476,VAR,AI,AI_FACTORY,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004350,HPE-PROD-0424,LOC-138,2025-06-01,4304.85,280666.35,CUST-59751,VAR,STORAGE,NIMBLE,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004351,HPE-PROD-0031,LOC-050,2025-06-01,366.48,69211.19,CUST-45535,DISTRIBUTOR,SUPERCOMPUTING,CRAY_EX,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004352,HPE-PROD-0174,LOC-135,2025-06-01,3413.95,1072376.31,CUST-24301,DIRECT,COMPUTE,SYNERGY,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004353,HPE-PROD-0352,LOC-015,2025-06-01,2204.32,714699.12,CUST-46664,VAR,PRIVATE_CLOUD,GREENLAKE,APJ,SG,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004354,HPE-PROD-0068,LOC-167,2025-06-01,3610.13,1322880.32,CUST-24648,PARTNER,SERVER,PROLIANT,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004355,HPE-PROD-0400,LOC-179,2025-06-01,217.14,52928.43,CUST-10849,ONLINE,NETWORKING,FLEXFABRIC,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004356,HPE-PROD-0110,LOC-198,2025-06-01,4543.6,1218731.94,CUST-43848,VAR,STORAGE,PRIMERA,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004357,HPE-PROD-0388,LOC-095,2025-06-01,4983.97,802636.07,CUST-12303,DIRECT,AI,AI_FACTORY,EMEA,FR,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004358,HPE-PROD-0062,LOC-068,2025-06-01,4989.76,342029.64,CUST-18017,VAR,NETWORKING,ARUBA,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004359,HPE-PROD-0347,LOC-191,2025-06-01,4456.86,1800717.46,CUST-30918,PARTNER,NETWORKING,ARUBA,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004360,HPE-PROD-0189,LOC-029,2025-06-01,1532.86,618725.12,CUST-49940,PARTNER,AI,AI_FACTORY,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004361,HPE-PROD-0483,LOC-088,2025-06-01,804.29,111455.97,CUST-14717,PARTNER,SUPERCOMPUTING,CRAY_EX,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004362,HPE-PROD-0319,LOC-067,2025-06-01,4465.72,1442109.68,CUST-28971,VAR,PRIVATE_CLOUD,GREENLAKE,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004363,HPE-PROD-0338,LOC-069,2025-06-01,4952.19,2198302.72,CUST-50741,VAR,NETWORKING,FLEXFABRIC,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004364,HPE-PROD-0403,LOC-001,2025-06-01,2184.36,957984.07,CUST-28837,DIRECT,AI,AI_CLUSTER,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004365,HPE-PROD-0333,LOC-200,2025-06-01,1151.09,369670.26,CUST-35477,VAR,AI,AI_CLUSTER,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004366,HPE-PROD-0143,LOC-172,2025-06-01,2908.9,604752.1,CUST-21171,ONLINE,STORAGE,NIMBLE,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004367,HPE-PROD-0221,LOC-041,2025-06-01,1429.21,231613.09,CUST-48149,ONLINE,SUPERCOMPUTING,CRAY_EX,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004368,HPE-PROD-0101,LOC-016,2025-06-01,1478.13,454235.63,CUST-42464,VAR,SERVER,APOLLO,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004369,HPE-PROD-0304,LOC-095,2025-06-01,554.98,105239.85,CUST-31199,DIRECT,MISC,SYNERGY,APJ,IN,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004370,HPE-PROD-0447,LOC-019,2025-06-01,4835.34,406304.09,CUST-29801,ONLINE,AI,AI_CLUSTER,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004371,HPE-PROD-0338,LOC-138,2025-06-01,937.66,146641.96,CUST-39657,DIRECT,PRIVATE_CLOUD,GREENLAKE,EMEA,FR,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004372,HPE-PROD-0304,LOC-135,2025-06-01,520.29,89049.84,CUST-12768,ONLINE,NETWORKING,FLEXFABRIC,APJ,SG,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004373,HPE-PROD-0024,LOC-068,2025-06-01,4561.98,367611.05,CUST-12578,ONLINE,COMPUTE,BLADESYSTEM,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004374,HPE-PROD-0366,LOC-197,2025-06-01,3131.38,1480213.58,CUST-27822,DISTRIBUTOR,NETWORKING,ARUBA,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004375,HPE-PROD-0139,LOC-103,2025-06-01,316.47,67983.88,CUST-20490,PARTNER,NETWORKING,ARUBA,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004376,HPE-PROD-0398,LOC-105,2025-06-01,2804.83,431402.18,CUST-34589,VAR,SERVER,PROLIANT,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004377,HPE-PROD-0252,LOC-043,2025-06-01,898.01,58976.31,CUST-26928,DIRECT,SUPERCOMPUTING,CRAY_EX,EMEA,DE,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004378,HPE-PROD-0051,LOC-052,2025-06-01,407.33,112073.78,CUST-27465,ONLINE,SUPERCOMPUTING,CRAY_EX,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004379,HPE-PROD-0137,LOC-165,2025-06-01,4613.35,1214943.29,CUST-54440,VAR,NETWORKING,FLEXFABRIC,APJ,IN,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004380,HPE-PROD-0260,LOC-056,2025-06-01,1455.7,562380.5,CUST-38265,DISTRIBUTOR,SERVER,PROLIANT,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004381,HPE-PROD-0051,LOC-028,2025-06-01,3603.31,1298541.56,CUST-37383,VAR,COMPUTE,SYNERGY,APJ,AU,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004382,HPE-PROD-0265,LOC-132,2025-06-01,1577.1,282122.64,CUST-38087,VAR,SUPERCOMPUTING,CRAY_XD,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004383,HPE-PROD-0387,LOC-130,2025-06-01,3800.83,1342167.59,CUST-42288,VAR,STORAGE,PRIMERA,APJ,IN,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004384,HPE-PROD-0056,LOC-132,2025-06-01,1451.5,514950.06,CUST-15222,VAR,NETWORKING,FLEXFABRIC,EMEA,NL,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004385,HPE-PROD-0128,LOC-051,2025-06-01,115.53,46745.44,CUST-20347,VAR,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004386,,LOC-074,2025-06-01,3375.1,359324.54,CUST-27638,DIRECT,SUPERCOMPUTING,CRAY_EX,APJ,SG,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004387,HPE-PROD-0310,LOC-020,2025-06-01,3405.79,1173238.06,CUST-35842,PARTNER,COMPUTE,BLADESYSTEM,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004388,HPE-PROD-0175,LOC-184,2025-06-01,2280.65,862651.64,CUST-33673,DIRECT,SUPERCOMPUTING,CRAY_EX,EMEA,DE,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004389,HPE-PROD-0244,LOC-186,2025-06-01,2469.24,860135.62,CUST-42291,VAR,SERVER,PROLIANT,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004390,HPE-PROD-0266,LOC-109,2025-06-01,834.35,49206.4,CUST-15478,ONLINE,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004391,HPE-PROD-0181,LOC-133,2025-06-01,4270.6,644364.38,CUST-36226,PARTNER,SERVER,PROLIANT,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004392,HPE-PROD-0032,LOC-091,2025-06-01,3176.05,326449.51,CUST-19312,DIRECT,NETWORKING,ARUBA,APJ,SG,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004393,,LOC-045,2025-06-01,1968.12,201185.17,CUST-55712,VAR,NETWORKING,FLEXFABRIC,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004394,HPE-PROD-0244,LOC-190,2025-06-01,1168.25,541722.32,CUST-34542,DIRECT,NETWORKING,ARUBA,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004395,HPE-PROD-0150,LOC-028,2025-06-01,1674.92,797808.92,CUST-34189,VAR,COMPUTE,SYNERGY,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004396,HPE-PROD-0390,LOC-018,2025-06-01,1445.24,112230.61,CUST-32814,DIRECT,COMPUTE,BLADESYSTEM,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004397,HPE-PROD-0393,LOC-122,2025-06-01,4581.4,1422698.11,CUST-31176,ONLINE,SERVER,PROLIANT,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004398,HPE-PROD-0063,LOC-165,2025-06-01,1637.06,550925.38,CUST-38582,DISTRIBUTOR,STORAGE,NIMBLE,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004399,HPE-PROD-0341,LOC-132,2025-06-01,3639.21,1673525.88,CUST-54809,DISTRIBUTOR,NETWORKING,FLEXFABRIC,APJ,IN,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004400,HPE-PROD-0380,LOC-100,2025-06-01,1326.3,149126.85,CUST-27881,ONLINE,COMPUTE,SYNERGY,APJ,SG,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004401,HPE-PROD-0219,LOC-054,2025-06-01,1248.26,382207.06,CUST-54111,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004402,HPE-PROD-0075,LOC-152,2025-06-01,2128.0,538513.09,CUST-56340,DISTRIBUTOR,NETWORKING,FLEXFABRIC,APJ,IN,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004403,HPE-PROD-0055,LOC-084,2025-06-01,1859.44,639010.17,CUST-50730,VAR,SERVER,PROLIANT,EMEA,FR,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004404,HPE-PROD-0447,LOC-150,2025-06-01,395.03,195080.35,CUST-31079,VAR,SERVER,PROLIANT,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004405,HPE-PROD-0167,LOC-075,2025-06-01,3253.53,1599767.04,CUST-24453,DIRECT,SERVER,PROLIANT,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004406,HPE-PROD-0131,LOC-096,2025-06-01,1928.18,514430.14,CUST-27831,DISTRIBUTOR,PRIVATE_CLOUD,GREENLAKE,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004407,HPE-PROD-0014,LOC-028,2025-06-01,270.05,68338.76,CUST-30522,PARTNER,PRIVATE_CLOUD,GREENLAKE,LATAM,MX,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004408,HPE-PROD-0134,LOC-088,2025-06-01,2603.02,1283889.29,CUST-17999,VAR,COMPUTE,SYNERGY,LATAM,BR,BRL,UNIT,MONTHLY,2025-M06
FC-M-02-004409,HPE-PROD-0230,LOC-168,2025-06-01,2628.23,899971.96,CUST-24360,ONLINE,COMPUTE,SYNERGY,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004410,HPE-PROD-0496,LOC-138,2025-06-01,2011.48,695871.88,CUST-33673,ONLINE,COMPUTE,BLADESYSTEM,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004411,HPE-PROD-0059,LOC-122,2025-06-01,4630.34,1476303.05,CUST-23037,DIRECT,AI,AI_CLUSTER,EMEA,UK,EUR,UNIT,MONTHLY,2025-M06
FC-M-02-004412,HPE-PROD-0315,LOC-133,2025-06-01,4373.14,590945.66,CUST-14838,PARTNER,AI,AI_FACTORY,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004413,HPE-PROD-0249,LOC-015,2025-06-01,2518.21,1139737.03,CUST-59651,DIRECT,SUPERCOMPUTING,CRAY_EX,NORTH_AMERICA,US,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004414,HPE-PROD-0382,LOC-130,2025-06-01,1173.97,504341.63,CUST-58287,DIRECT,AI,AI_FACTORY,APJ,IN,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004415,HPE-PROD-0284,LOC-154,2025-06-01,3252.94,497536.62,CUST-51204,VAR,SUPERCOMPUTING,CRAY_XD,APJ,JP,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004416,HPE-PROD-0221,LOC-040,2025-06-01,4880.52,852625.09,CUST-55003,DISTRIBUTOR,COMPUTE,BLADESYSTEM,APJ,SG,SGD,UNIT,MONTHLY,2025-M06
FC-M-02-004417,HPE-PROD-0248,LOC-054,2025-06-01,1328.54,487009.46,CUST-55634,DISTRIBUTOR,COMPUTE,SYNERGY,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004418,HPE-PROD-0274,LOC-195,2025-06-01,1902.24,830515.52,CUST-14709,DIRECT,PRIVATE_CLOUD,GREENLAKE,NORTH_AMERICA,CA,USD,UNIT,MONTHLY,2025-M06
FC-M-02-004419,HPE-PROD-0138,LOC-182,2025-06-01,2096.68,175384.69,CUST-20265,VAR,PRIVATE_CLOUD,GREENLAKE,EMEA,DE,EUR,UNIT,MONTHLY,2025-M06
